brand,title,type,price,available,sold,total_amount,genre,lastUpdate,country,state,city
Giorgio Armani,"Sol De Janeiro Rio Perfume Mist 1fl.oz./30ml Travel Size, Individual Sprays",Eau de Parfum,16.99,10.0,14.0,237.86,woman,13-5-2024,United States,Texas,Katy
Dolce & Gabbana,L.A.M.B by Gwen Stefani LAMB perfume 0.17 oz / 5 ml EDP for Women,Eau de Parfum,28.99,6.0,42.0,1217.58,woman,14-5-2024,United States,New York,New York
Versace,Two pcs set Avon Classic Odyssey cologne PERFUME Spray 1.7 oz/Free travel spray,Eau de Cologne,16.89,10.0,179.0,3023.31,woman,21-5-2024,United States,Florida,West Palm Beach
Versace,Chanel Coco Mademoiselle Eau De Parfum  Sample 5ml,Eau de Parfum,16.99,3.0,1.0,16.99,woman,24-5-2024,United States,Louisiana,Denham Springs
Giorgio Armani,"Aerin Mediterranean Honeysuckle Tiare Summer Edition Sample Spray .05oz, 1.5ml",Eau de Parfum,11.89,5.0,16.0,190.24,woman,22-5-2024,United States,New Jersey,Phillipsburg
Carolina Herrera,JUICY COUTURE DUO: VIVA LA JUICY W EDP  / VIVA LA JUICY GOLD COUTURE W EDP (5ML),Eau de Parfum,12.0,8.0,10.0,120.0,woman,20-5-2024,United States,New York,Deer Park
Versace,Versace Dylan Purple Women EDP 3.4 Oz Spray lotion Shower gel & Mini 4 Pc Set,Eau de Parfum,92.95,5.0,34.0,3160.3,woman,23-5-2024,United States,Texas,Dallas
Unbranded,VALENTINE NERO WOMEN Eau de Parfum 3.4 oz,Eau de Parfum,13.99,10.0,5.0,69.95,woman,28-4-2024,United States,Michigan,Dearborn
Versace,VERSACE EROS POUR FEMME 3.4 oz 3.3 edt Perfume New Tester,Eau de Toilette,44.95,107.0,32.0,1438.4,woman,23-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Jo Malone Bitter  Mandarin Cologne Spray Women's Eau de  - 3.4 fl oz/100ml,Eau de Cologne,79.99,9.0,7.0,559.93,woman,14-5-2024,United States,Nevada,Las Vegas
Unbranded,Sweet Like Candy by Ariana Grande perfume 3.3 / 3.4 oz edp New Tester,Eau de Parfum,29.53,50.0,856.0,25277.68,woman,24-5-2024,United States,Texas,Dallas
Versace,BATH & BODY WORKS NIGHT BLOOMING JASMINE BODY MIST 8 FL OZ,Eau de Parfum,23.95,5.0,23.0,550.85,woman,14-5-2024,United States,New York,South Ozone Park
Calvin Klein,COOL WATER * Davidoff * Perfume for Women * EDT * 3.4 oz * BRAND NEW TESTER,Eau de Toilette,20.87,10.0,4936.0,103014.32,woman,24-5-2024,United States,New Jersey,Hackensack
Unbranded,Thierry Mugler Angel Eau De Parfum  3.4 oz / 100 ml New Factory Sealed,Eau de Parfum,39.0,4.0,175.0,6825.0,woman,22-5-2024,United States,Michigan,Battle Creek
Lancôme,Youth Dew by Estee Lauder EDP Spray 2.25 oz (w),Eau de Parfum,22.55,3.0,15.0,338.25,woman,23-5-2024,United States,New York,Brooklyn
Carolina Herrera,Good Girl by Carolina Herrera 2.7 oz Eau De Parfum Spray Women's New & Sealed,Eau de Parfum,44.97,9.0,2.0,89.94,woman,23-5-2024,United States,Michigan,Warren
Yves Saint Laurent,Yves Saint Laurent Black Opium Eau De Parfum Spray 90 ml 3 Oz For Women New Seal,Eau de Parfum,38.69,10.0,11.0,425.59,woman,22-5-2024,United States,New Jersey,Mount Holly
Lancôme,Lancome Tresor 3.4oz EDP Women's Elegant Perfume Spray New,Eau de Parfum,43.99,10.0,29.0,1275.71,woman,21-5-2024,United States,Michigan,Detroit
Versace,LUCIA MENDEZ PERFUMES CON FEROMONAS ELIGE TU FAVORITO 100% ORIGINAL CAJA SELLADA,Eau de Cologne,32.99,10.0,472.0,15571.28,woman,16-5-2024,United States,Texas,Austin
Ralph Lauren,RALPH by Ralph Lauren 3.3 / 3.4 oz EDT For Women New in Box,Eau de Toilette,47.69,41.0,269.0,12828.61,woman,22-5-2024,United States,Texas,Dallas
Calvin Klein,Obsession Perfume by Calvin Klein - 3.3 / 3.4 oz / 100 ml EDP Spray New In Box,Eau de Parfum,24.65,10.0,615.0,15159.75,woman,29-1-2024,United States,California,Poway
Dolce & Gabbana,Dolce & Gabbana Ladies The Only One EDP Spray 3.4 oz (Tester) Fragrances,Eau de Parfum,50.75,3.0,29.0,1471.75,woman,23-5-2024,United States,New York,Brooklyn
Ralph Lauren,"Vince Camuto Illuminare Eau De Parfum Spray, 3.4 Fl Oz Open Box",Eau de Parfum,19.99,10.0,177.0,3538.23,woman,23-5-2024,United States,New York,Brooklyn
Versace,Avon Far Away Infinity Eau de Parfum 1.7 fl. oz.  NIB/Free Travel Spray,Eau de Parfum,13.89,10.0,157.0,2180.73,woman,16-5-2024,United States,Florida,West Palm Beach
Giorgio Armani,Roses Greedy by Mancera perfume for unisex EDP 4 / 4.0 oz New in Box,Eau de Parfum,57.85,33.0,58.0,3355.3,woman,24-5-2024,United States,Texas,Dallas
Unbranded,"Sweet Tooth Eau de Parfum, Perfume for Women, 1 fl oz",Eau de Parfum,30.96,2.0,3.0,92.88,woman,17-5-2024,United States,New York,New York
Giorgio Armani,MMMM BY Juliette Has A Gun perfume for her EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,53.99,3.0,117.0,6316.83,woman,13-5-2024,United States,Texas,Dallas
